timestamp,open,high,low,close,volume
2019-05-03 16:00:00,102.1400,102.1500,102.0600,102.0700,112941
2019-05-03 15:59:00,102.1600,102.1600,102.0900,102.1500,89337
2019-05-03 15:58:00,102.1600,102.1700,102.1500,102.1500,48835
2019-05-03 15:57:00,102.1100,102.1750,102.1100,102.1700,0
2019-05-03 15:56:00,102.1300,102.1600,102.1000,102.1050,43954
2019-05-03 15:55:00,102.1900,102.1900,102.1200,102.1300,49935
2019-05-03 15:54:00,102.1300,102.1950,102.1250,102.1900,37070
2019-05-03 15:53:00,102.0950,102.1400,102.0900,102.1400,38753
2019-05-03 15:52:00,102.0900,102.1000,102.0900,102.1000,21807
2019-05-03 15:51:00,102.1050,102.1200,102.0900,102.0900,68912
2019-05-03 15:50:00,102.1199,102.1199,102.1000,102.1100,14794
2019-05-03 15:49:00,102.0900,102.1200,102.0850,102.1200,26580
2019-05-03 15:48:00,102.0800,102.1000,102.0700,102.0900,26890
2019-05-03 15:47:00,102.0450,102.0850,102.0400,102.0800,35245
2019-05-03 15:46:00,102.0450,102.0500,102.0300,102.0450,16178
2019-05-03 15:45:00,102.0500,102.0500,102.0250,102.0500,23271
2019-05-03 15:44:00,102.0400,102.0600,102.0200,102.0550,13669
2019-05-03 15:43:00,102.0400,102.0473,102.0200,102.0400,16256
2019-05-03 15:42:00,102.0800,102.0900,102.0400,102.0400,21292
2019-05-03 15:41:00,102.0550,102.0800,102.0500,102.0750,18122
2019-05-03 15:40:00,102.0400,102.0700,102.0400,102.0550,13034
2019-05-03 15:39:00,102.0700,102.0800,102.0350,102.0400,18356
2019-05-03 15:38:00,102.0800,102.0900,102.0700,102.0800,11745
2019-05-03 15:37:00,102.1200,102.1200,102.0800,102.0855,20290
2019-05-03 15:36:00,102.1200,102.1500,102.1150,102.1232,14328
2019-05-03 15:35:00,102.1300,102.1361,102.1118,102.1150,15666
2019-05-03 15:34:00,102.1300,102.1400,102.1200,102.1400,6280
2019-05-03 15:33:00,102.0900,102.1300,102.0846,102.1300,15412
2019-05-03 15:32:00,102.0999,102.1150,102.0950,102.1000,11666
2019-05-03 15:31:00,102.1750,102.1750,102.0900,102.0950,17962
2019-05-03 15:30:00,102.2100,102.2100,102.1700,102.1800,13191
2019-05-03 15:29:00,102.1700,102.2200,102.1700,102.2100,7600
2019-05-03 15:28:00,102.1600,102.1850,102.1600,102.1750,6325
2019-05-03 15:27:00,102.1700,102.1800,102.1400,102.1600,11526
2019-05-03 15:26:00,102.1400,102.1700,102.1350,102.1700,14409
2019-05-03 15:25:00,102.1200,102.1500,102.1200,102.1400,11841
2019-05-03 15:24:00,102.0700,102.1300,102.0700,102.1200,13286
2019-05-03 15:23:00,102.0800,102.1000,102.0750,102.0750,13421
2019-05-03 15:22:00,102.0400,102.0800,102.0400,102.0700,15816
2019-05-03 15:21:00,102.0400,102.0500,102.0300,102.0350,7381
2019-05-03 15:20:00,102.0300,102.0500,102.0300,102.0300,9159
2019-05-03 15:19:00,102.0500,102.0500,102.0300,102.0300,8422
2019-05-03 15:18:00,102.0350,102.0539,102.0350,102.0500,10479
2019-05-03 15:17:00,102.0300,102.0550,102.0250,102.0400,13756
2019-05-03 15:16:00,102.0800,102.0800,102.0350,102.0350,7211
2019-05-03 15:15:00,102.0661,102.0700,102.0400,102.0700,8606
2019-05-03 15:14:00,102.1100,102.1150,102.0650,102.0650,10132
2019-05-03 15:13:00,102.0700,102.1100,102.0600,102.1100,10741
2019-05-03 15:12:00,102.0800,102.0800,102.0600,102.0648,1961
2019-05-03 15:11:00,102.0700,102.1100,102.0600,102.0850,13333
2019-05-03 15:10:00,102.0700,102.1000,102.0600,102.0700,7441
2019-05-03 15:09:00,102.0069,102.0700,102.0069,102.0697,12862
2019-05-03 15:08:00,102.0050,102.0100,102.0000,102.0100,4867
2019-05-03 15:07:00,102.0100,102.0100,101.9900,102.0000,18064
2019-05-03 15:06:00,102.0300,102.0400,102.0000,102.0048,7840
2019-05-03 15:05:00,102.0300,102.0300,102.0100,102.0200,7399
2019-05-03 15:04:00,102.0530,102.0600,102.0300,102.0300,3292
2019-05-03 15:03:00,102.0400,102.0700,102.0350,102.0600,6913
2019-05-03 15:02:00,102.0400,102.0450,102.0200,102.0350,7730
2019-05-03 15:01:00,102.1000,102.1000,102.0400,102.0500,6474
2019-05-03 15:00:00,102.1100,102.1200,102.1000,102.1066,6453
2019-05-03 14:59:00,102.1250,102.1250,102.0900,102.1050,10839
2019-05-03 14:58:00,102.0900,102.1450,102.0810,102.1200,18717
2019-05-03 14:57:00,102.0900,102.1000,102.0800,102.0900,5829
2019-05-03 14:56:00,102.0800,102.0900,102.0800,102.0900,5077
2019-05-03 14:55:00,102.0882,102.0900,102.0700,102.0900,11941
2019-05-03 14:54:00,102.1300,102.1300,102.0800,102.0800,9801
2019-05-03 14:53:00,102.1300,102.1400,102.1200,102.1300,4429
2019-05-03 14:52:00,102.1700,102.1800,102.1400,102.1400,4550
2019-05-03 14:51:00,102.1548,102.1700,102.1350,102.1700,11876
2019-05-03 14:50:00,102.1700,102.1750,102.1500,102.1500,31217
2019-05-03 14:49:00,102.1950,102.2100,102.1750,102.1750,84713
2019-05-03 14:48:00,102.1950,102.2000,102.1932,102.1932,2959
2019-05-03 14:47:00,102.1600,102.2000,102.1600,102.1958,7050
2019-05-03 14:46:00,102.2300,102.2300,102.1600,102.1650,17569
2019-05-03 14:45:00,102.1850,102.2400,102.1850,102.2300,25580
2019-05-03 14:44:00,102.2150,102.2150,102.1800,102.1800,6702
2019-05-03 14:43:00,102.2050,102.2200,102.2000,102.2150,11761
2019-05-03 14:42:00,102.1600,102.2200,102.1600,102.2100,5518
2019-05-03 14:41:00,102.1400,102.1750,102.1400,102.1553,10905
2019-05-03 14:40:00,102.1200,102.1400,102.1128,102.1399,9088
2019-05-03 14:39:00,102.0700,102.1150,102.0700,102.1100,4438
2019-05-03 14:38:00,102.1200,102.1300,102.0600,102.0700,16257
2019-05-03 14:37:00,102.1600,102.1800,102.1300,102.1300,19474
2019-05-03 14:36:00,102.1800,102.1800,102.1653,102.1653,2738
2019-05-03 14:35:00,102.1900,102.1900,102.1750,102.1800,6136
2019-05-03 14:34:00,102.1634,102.1900,102.1500,102.1900,9402
2019-05-03 14:33:00,102.1900,102.1950,102.1550,102.1646,12932
2019-05-03 14:32:00,102.2200,102.2200,102.1900,102.1950,6510
2019-05-03 14:31:00,102.2300,102.2300,102.2000,102.2100,8603
2019-05-03 14:30:00,102.2000,102.2300,102.2000,102.2300,4686
2019-05-03 14:29:00,102.2100,102.2100,102.1850,102.2000,3727
2019-05-03 14:28:00,102.2000,102.2300,102.1899,102.2200,11660
2019-05-03 14:27:00,102.2449,102.2449,102.2000,102.2100,13027
2019-05-03 14:26:00,102.2452,102.2500,102.2445,102.2450,2448
2019-05-03 14:25:00,102.2600,102.2700,102.2450,102.2450,4039
2019-05-03 14:24:00,102.2338,102.2600,102.2338,102.2600,6914
2019-05-03 14:23:00,102.2400,102.2400,102.2350,102.2350,3945
2019-05-03 14:22:00,102.2370,102.2500,102.2335,102.2450,5746
2019-05-03 14:21:00,102.2300,102.2350,102.2100,102.2350,6725
2019-05-03 14:20:00,102.2500,102.2500,102.2300,102.2350,3289
2019-05-03 14:19:00,102.2562,102.2700,102.2450,102.2500,5537
2019-05-03 14:18:00,102.2300,102.2600,102.2200,102.2574,6673
2019-05-03 14:17:00,102.2400,102.2500,102.2310,102.2350,5519
2019-05-03 14:16:00,102.2600,102.2625,102.2300,102.2400,5726
2019-05-03 14:15:00,102.2550,102.2700,102.2531,102.2600,4656
2019-05-03 14:14:00,102.2500,102.2600,102.2400,102.2600,3480
2019-05-03 14:13:00,102.2600,102.2600,102.2500,102.2500,4235
2019-05-03 14:12:00,102.2700,102.2800,102.2600,102.2600,12255
2019-05-03 14:11:00,102.2511,102.2700,102.2511,102.2600,1731
2019-05-03 14:10:00,102.2400,102.2695,102.2400,102.2600,6314
2019-05-03 14:09:00,102.2300,102.2400,102.2157,102.2400,4733
2019-05-03 14:08:00,102.2170,102.2500,102.2170,102.2350,4435
2019-05-03 14:07:00,102.2300,102.2600,102.2200,102.2200,14794
2019-05-03 14:06:00,102.2000,102.2300,102.1900,102.2300,8028
2019-05-03 14:05:00,102.1800,102.2100,102.1800,102.1900,10512
2019-05-03 14:04:00,102.1700,102.1774,102.1600,102.1700,4265
2019-05-03 14:03:00,102.1900,102.1925,102.1700,102.1790,6187
2019-05-03 14:02:00,102.1900,102.2000,102.1861,102.1950,2457
2019-05-03 14:01:00,102.1963,102.2000,102.1800,102.1900,8845
2019-05-03 14:00:00,102.2000,102.2000,102.1900,102.2000,3296
2019-05-03 13:59:00,102.2000,102.2000,102.1900,102.2000,4990
2019-05-03 13:58:00,102.2100,102.2150,102.1800,102.1800,7528
2019-05-03 13:57:00,102.2100,102.2400,102.2100,102.2200,12219
2019-05-03 13:56:00,102.2100,102.2200,102.2000,102.2100,14128
2019-05-03 13:55:00,102.2200,102.2300,102.2100,102.2100,2600
2019-05-03 13:54:00,102.2200,102.2200,102.2150,102.2200,1928
2019-05-03 13:53:00,102.2495,102.2495,102.2200,102.2200,8923
2019-05-03 13:52:00,102.2750,102.2800,102.2500,102.2500,8091
2019-05-03 13:51:00,102.2700,102.2800,102.2600,102.2750,6995
2019-05-03 13:50:00,102.2900,102.3000,102.2700,102.2800,3778
2019-05-03 13:49:00,102.2832,102.2900,102.2700,102.2888,2508
2019-05-03 13:48:00,102.2469,102.2800,102.2400,102.2700,6497
2019-05-03 13:47:00,102.2500,102.2500,102.2350,102.2500,4261
2019-05-03 13:46:00,102.2600,102.2700,102.2500,102.2550,4342
2019-05-03 13:45:00,102.2900,102.2906,102.2600,102.2635,4988
