timestamp,open,high,low,close,volume
2019-05-03 16:00:00,116.1500,116.1500,116.0800,116.0800,174683
2019-05-03 15:59:00,116.1700,116.1700,116.1000,116.1400,106536
2019-05-03 15:58:00,116.1400,116.1800,116.1301,116.1700,92435
2019-05-03 15:57:00,116.0900,116.1500,116.0860,116.1500,56729
2019-05-03 15:56:00,116.0700,116.1100,116.0500,116.0900,47122
2019-05-03 15:55:00,116.0400,116.0850,116.0300,116.0600,21745
2019-05-03 15:54:00,116.0750,116.0900,116.0200,116.0400,31107
2019-05-03 15:53:00,116.0700,116.0800,116.0550,116.0800,20553
2019-05-03 15:52:00,116.0800,116.1000,116.0521,116.0700,22138
2019-05-03 15:51:00,116.0700,116.1200,116.0700,116.0832,27598
2019-05-03 15:50:00,116.0600,116.0700,116.0300,116.0700,13168
2019-05-03 15:49:00,116.0900,116.0900,116.0400,116.0800,20657
2019-05-03 15:48:00,116.1700,116.1700,116.0950,116.0950,18570
2019-05-03 15:47:00,116.1200,116.1700,116.1050,116.1700,16229
2019-05-03 15:46:00,116.1400,116.1450,116.0950,116.1100,19872
2019-05-03 15:45:00,116.1850,116.1900,116.1400,116.1495,10901
2019-05-03 15:44:00,116.1700,116.1900,116.1450,116.1850,15357
2019-05-03 15:43:00,116.1800,116.1850,116.1050,116.1800,45621
2019-05-03 15:42:00,116.1750,116.1900,116.1600,116.1800,9200
2019-05-03 15:41:00,116.2300,116.2350,116.1400,116.1719,28271
2019-05-03 15:40:00,116.2300,116.2700,116.2300,116.2334,12793
2019-05-03 15:39:00,116.2000,116.2500,116.2000,116.2300,12873
2019-05-03 15:38:00,116.2550,116.2550,116.1910,116.1950,19760
2019-05-03 15:37:00,116.2400,116.2790,116.2400,116.2500,23272
2019-05-03 15:36:00,116.2300,116.2500,116.1900,116.2300,20476
2019-05-03 15:35:00,116.2100,116.2400,116.1900,116.2300,14096
2019-05-03 15:34:00,116.1700,116.2127,116.1600,116.2100,10571
2019-05-03 15:33:00,116.1310,116.1700,116.1290,116.1700,14950
2019-05-03 15:32:00,116.1400,116.1638,116.1250,116.1300,13681
2019-05-03 15:31:00,116.1600,116.1600,116.1100,116.1300,15330
2019-05-03 15:30:00,116.2200,116.2200,116.1614,116.1614,11925
2019-05-03 15:29:00,116.2000,116.2500,116.2000,116.2200,13719
2019-05-03 15:28:00,116.1600,116.2099,116.1500,116.2050,9716
2019-05-03 15:27:00,116.1472,116.1600,116.1200,116.1600,22324
2019-05-03 15:26:00,116.0800,116.1500,116.0750,116.1490,12438
2019-05-03 15:25:00,116.1000,116.1100,116.0800,116.0800,7310
2019-05-03 15:24:00,116.0900,116.1300,116.0800,116.1000,17429
2019-05-03 15:23:00,116.1400,116.1400,116.0900,116.0900,6409
2019-05-03 15:22:00,116.1400,116.1400,116.1001,116.1300,10285
2019-05-03 15:21:00,116.1100,116.1500,116.1100,116.1330,7793
2019-05-03 15:20:00,116.1100,116.1200,116.0900,116.1100,10326
2019-05-03 15:19:00,116.1400,116.1400,116.0929,116.1000,10097
2019-05-03 15:18:00,116.1518,116.1696,116.1400,116.1410,7788
2019-05-03 15:17:00,116.1100,116.1700,116.1000,116.1500,10389
2019-05-03 15:16:00,116.1200,116.1200,116.0900,116.1100,17886
2019-05-03 15:15:00,116.0700,116.1100,116.0617,116.1100,10031
2019-05-03 15:14:00,116.0546,116.0700,116.0150,116.0700,22805
2019-05-03 15:13:00,115.9953,116.0600,115.9900,116.0600,16078
2019-05-03 15:12:00,116.0200,116.0299,115.9900,115.9900,14840
2019-05-03 15:11:00,116.1200,116.1200,116.0300,116.0300,22555
2019-05-03 15:10:00,116.1400,116.1450,116.1050,116.1200,10077
2019-05-03 15:09:00,116.1300,116.1450,116.1254,116.1400,6323
2019-05-03 15:08:00,116.1378,116.1400,116.1100,116.1300,10313
2019-05-03 15:07:00,116.1000,116.1300,116.1000,116.1300,10582
2019-05-03 15:06:00,116.0700,116.1250,116.0700,116.1000,11586
2019-05-03 15:05:00,116.1300,116.1300,116.0700,116.0700,11959
2019-05-03 15:04:00,116.1100,116.1500,116.1100,116.1300,14610
2019-05-03 15:03:00,116.1600,116.1600,116.1000,116.1200,17839
2019-05-03 15:02:00,116.2200,116.2300,116.1600,116.1600,36368
2019-05-03 15:01:00,116.2578,116.2578,116.2050,116.2200,20633
2019-05-03 15:00:00,116.2500,116.2750,116.2500,116.2600,9861
2019-05-03 14:59:00,116.3000,116.3000,116.2300,116.2500,33295
2019-05-03 14:58:00,116.2700,116.3000,116.2600,116.3000,20164
2019-05-03 14:57:00,116.2350,116.2700,116.2200,116.2700,12387
2019-05-03 14:56:00,116.2400,116.2400,116.2116,116.2341,9658
2019-05-03 14:55:00,116.2300,116.2400,116.2200,116.2400,17399
