timestamp,open,high,low,close,volume
2019-04-26,100.4500,102.3400,99.6600,101.5300,8107713
2019-04-25,103.2400,104.1450,102.8300,103.5200,3961058
2019-04-24,103.1400,103.8500,103.0900,103.5300,4697809
2019-04-23,102.5300,103.2900,101.9410,103.0700,5050840
2019-04-22,102.7800,103.5400,102.1700,102.3700,5079446
2019-04-18,103.1100,103.8000,102.8900,103.1800,3727937
2019-04-17,103.0000,103.4000,102.4064,103.1600,3729215
2019-04-16,102.8900,103.3900,102.5400,102.9300,4828391
2019-04-15,101.3000,102.9100,101.2600,102.4300,5112159
2019-04-12,101.0000,102.0200,101.0000,101.5600,5162002
2019-04-11,99.7000,100.8300,99.4700,100.8000,5606861
2019-04-10,98.5100,99.7200,98.5000,99.6000,4091128
2019-04-09,98.8000,99.2300,98.1500,98.6900,4367535
2019-04-08,98.4500,99.2500,98.2600,99.2300,5422422
2019-04-05,98.2500,99.2000,98.1600,98.8300,4656424
2019-04-04,97.2500,98.2800,97.2400,98.1100,4026268
2019-04-03,97.1200,97.4000,96.7900,97.1900,5687476
2019-04-02,97.7600,98.3100,96.9000,96.9400,6274042
2019-04-01,97.9700,98.3600,97.5600,97.8200,8505756
2019-03-29,97.5900,97.6700,97.0400,97.5300,7439899
2019-03-28,97.5900,97.8700,96.5300,97.1300,8054324
2019-03-27,98.1400,98.8600,96.9600,97.2100,8471172
2019-03-26,98.3600,98.8500,98.0300,98.3200,4946289
2019-03-25,97.8000,98.6200,97.6300,98.1700,5407425
2019-03-22,98.5800,99.5300,97.9400,98.2800,6708131
2019-03-21,98.2500,99.1300,98.1000,99.0600,6550976
2019-03-20,99.2000,99.5500,98.5400,98.6400,6323122
2019-03-19,99.9900,100.4900,99.5700,99.8500,5414427
2019-03-18,98.3000,99.7700,98.2600,99.6600,5770121
2019-03-15,98.2800,98.5103,97.6000,98.4200,14600045
2019-03-14,98.4100,98.4300,97.5900,98.2200,4926120
2019-03-13,98.7000,99.3500,98.3900,99.0300,5482267
2019-03-12,98.5300,98.7400,98.0500,98.3700,5070769
2019-03-11,98.0400,98.5800,97.8200,98.4800,5345255
2019-03-08,97.5500,98.4200,97.0000,97.5900,5659344
2019-03-07,97.7100,98.2000,97.2350,97.4500,6126558
2019-03-06,98.2700,99.0000,97.8600,98.2600,4696686
2019-03-05,98.1300,99.1900,98.0908,98.3400,6119520
2019-03-04,98.1200,98.5900,97.3700,97.8500,7683837
2019-03-01,99.4700,99.5600,97.1200,97.9300,10352471
2019-02-28,98.1100,99.4700,97.7700,98.9900,11375927
2019-02-27,98.1200,98.3900,97.5900,98.1100,7902307
2019-02-26,99.0200,99.0600,97.8700,98.6900,8488088
2019-02-25,100.1200,100.1300,99.0500,99.1200,9234970
2019-02-22,99.8200,100.1600,99.1400,99.5500,8086946
2019-02-21,99.6600,99.9210,98.9100,99.3900,6413163
2019-02-20,101.8100,102.3399,98.6500,99.8800,17631790
2019-02-19,102.3800,104.1800,102.0700,102.2000,20697252
2019-02-15,98.9800,100.0000,98.8550,99.9900,9480983
2019-02-14,97.6800,99.2000,97.0200,98.5200,7200761
2019-02-13,97.3000,98.0000,97.0900,97.9400,5458532
2019-02-12,96.8200,97.1700,96.5000,96.9700,5881252
2019-02-11,95.6500,96.3500,95.6400,96.2000,5542761
2019-02-08,96.3400,96.6900,95.1400,95.5800,6169180
2019-02-07,95.1100,96.8200,95.0000,96.7300,7010368
2019-02-06,95.4300,96.0100,95.2200,95.6400,4264855
2019-02-05,95.2500,95.9400,95.0200,95.6000,6099857
2019-02-04,93.8600,94.7700,93.3500,94.7700,7268629
2019-02-01,95.9200,96.0000,93.1100,93.8600,12591922
2019-01-31,94.6300,96.8700,94.6300,95.8300,14722988
2019-01-30,96.6800,96.8000,94.2600,94.8000,11849337
2019-01-29,96.7700,97.1585,96.5100,96.7100,5253370
2019-01-28,96.5300,97.0700,96.0800,97.0600,5875781
2019-01-25,98.7500,98.9100,96.7500,96.9400,7222089
2019-01-24,98.2000,98.4600,96.4300,98.3600,7609746
2019-01-23,98.8700,99.3500,97.5300,98.7100,8345750
2019-01-22,97.1500,98.4300,96.7800,97.4900,8063202
2019-01-18,96.9500,98.1990,96.8500,97.7300,6120643
2019-01-17,96.3200,97.2100,96.1600,96.7400,5614489
2019-01-16,95.9300,96.8600,95.8250,96.3500,5409950
2019-01-15,95.4700,96.6000,95.3800,96.2500,7058230
2019-01-14,94.4800,95.4500,94.2800,94.9500,7085094
2019-01-11,94.9900,95.2900,94.5500,94.8400,5394592
2019-01-10,93.8800,94.9800,93.1201,94.9600,9396271
2019-01-09,95.7100,96.1400,94.7700,94.8900,6272293
2019-01-08,95.0600,95.7550,93.9100,95.2000,7200912
2019-01-07,93.6200,95.1700,93.1800,94.5400,7789701
2019-01-04,93.2100,93.6600,92.6900,93.4400,8029144
2019-01-03,93.2100,94.7100,92.7000,92.8600,8277289
2019-01-02,91.6400,93.6500,91.6400,93.3400,8152733
2018-12-31,92.6700,93.3900,92.2500,93.1500,7006026
2018-12-28,92.0700,93.4700,91.6450,92.1300,9873973
2018-12-27,89.7500,91.6100,88.4400,91.5900,9881506
2018-12-26,86.4200,90.4200,86.3000,90.4100,10028292
2018-12-24,86.5400,87.5650,85.7800,85.8200,6110310
2018-12-21,86.8700,89.4700,86.8000,87.1300,14921547
2018-12-20,90.1100,90.1100,86.1400,87.2800,16373834
2018-12-19,91.2900,93.0000,90.2500,90.5500,12231728
2018-12-18,90.8000,91.2600,90.2800,91.0800,9606749
2018-12-17,91.2200,92.0100,90.1600,90.7700,9001756
2018-12-14,92.0500,92.5600,91.5700,91.8500,11493836
2018-12-13,93.2500,93.6765,92.4300,92.9600,8042272
2018-12-12,94.3000,94.3000,93.0600,93.1100,9639226
2018-12-11,94.2500,94.4900,93.2500,93.8500,6452637
2018-12-10,93.5600,94.2500,92.3400,93.9400,7276905
2018-12-07,94.5000,95.1300,92.4500,93.1900,8496467
2018-12-06,94.9400,95.4100,93.1000,94.7700,10367150
2018-12-04,98.2500,98.9600,95.6100,95.8100,10426289
2018-12-03,98.0200,99.5900,97.6700,98.7500,9081821
2018-11-30,97.4000,98.4299,97.0700,97.6500,10664031
2018-11-29,97.0200,97.8300,96.7400,97.2900,6241336
2018-11-28,95.4500,97.6200,95.0500,97.4600,10070783
2018-11-27,94.9900,95.5433,94.4100,95.0400,9042279
2018-11-26,95.6900,96.0700,94.7400,95.1500,10034600
2018-11-23,94.1300,95.5500,94.1300,95.1000,4889960
2018-11-21,94.3600,94.9200,93.3100,94.1700,9350945
2018-11-20,94.9800,95.2000,93.6000,94.1600,12620558
2018-11-19,97.9400,98.2500,96.4300,96.7800,9214374
2018-11-16,98.8200,99.4200,96.9200,97.6900,14235231
2018-11-15,102.3200,102.8000,98.6200,99.5400,16082589
2018-11-14,103.0000,103.1500,101.0100,101.5300,10481867
2018-11-13,103.6700,104.1500,102.5400,102.9400,7956688
2018-11-12,105.5000,106.2100,103.6500,103.8700,8943081
2018-11-09,105.0000,105.9000,104.8100,105.5600,8450355
2018-11-08,104.3300,105.2600,104.0300,104.8800,5961422
2018-11-07,103.6600,104.4700,103.0500,104.3200,8672606
2018-11-06,102.5400,103.4400,102.0500,103.3300,6368692
2018-11-05,101.1900,103.1692,100.6324,102.9100,7616825
2018-11-02,100.8800,101.5700,100.3100,101.3400,7303209
2018-11-01,99.9600,101.1700,99.7200,100.5800,7735073
2018-10-31,102.4900,102.4900,100.1150,100.2800,12354910
2018-10-30,100.2100,102.6000,100.0560,102.4200,12708524
2018-10-29,99.5100,101.7300,99.0900,99.8000,12706113
2018-10-26,98.8100,99.6700,98.0200,98.9400,14925551
2018-10-25,98.0100,99.4800,97.0000,99.1800,10737074
2018-10-24,97.5000,99.1700,97.2750,97.5600,10364712
2018-10-23,96.5000,97.9850,96.1100,97.8000,9405824
2018-10-22,97.3400,97.5800,96.7434,97.1400,7122857
2018-10-19,96.0000,97.6500,96.0000,97.1500,8950724
2018-10-18,96.4000,97.2450,95.7400,96.1700,11398373
2018-10-17,95.1800,96.6200,94.9000,96.5600,9539386
2018-10-16,94.7000,96.0700,94.3400,95.8100,11241700
2018-10-15,94.5000,94.9880,93.8200,93.8200,8305499
2018-10-12,94.7600,95.1700,93.6700,94.8100,8553947
2018-10-11,95.8100,96.2900,93.6000,93.9200,9926549
2018-10-10,96.6000,97.8500,95.7000,95.7600,9002831
2018-10-09,95.6400,97.7400,95.1900,97.0800,11598892
2018-10-08,93.2500,94.9300,93.0201,94.6900,5762769
2018-10-05,93.8600,94.1900,92.8900,93.3100,6693436
2018-10-04,94.0700,94.5000,93.2000,94.2100,6045259
2018-10-03,95.5000,95.5400,94.0400,94.0700,6327390
2018-10-02,93.9300,95.6100,93.8500,95.1500,7754550
2018-10-01,94.2900,94.6600,94.0400,94.4000,4995466
2018-09-28,94.2800,94.3700,93.6900,93.9100,6306274
2018-09-27,94.1900,94.9600,93.8200,94.1300,5363446
2018-09-26,95.1000,95.5850,94.5200,94.5900,5918606
2018-09-25,95.9900,96.5200,94.9900,95.1000,6193224
2018-09-24,95.4400,96.0000,94.8600,94.9200,5336981
2018-09-21,95.9200,96.2900,95.6300,95.9000,9530133
2018-09-20,95.3500,95.7900,94.9500,95.7500,5552332
2018-09-19,95.5700,95.8925,94.8800,95.2400,5675135
2018-09-18,94.4600,95.5900,94.1500,95.4300,6760152
2018-09-17,94.7500,95.4800,94.3733,94.8200,5329819
2018-09-14,94.5300,94.8400,94.3500,94.5900,6319383
2018-09-13,95.3200,95.6199,94.9100,95.1200,7652921
2018-09-12,96.2600,96.7400,95.9300,95.9700,5900027
2018-09-11,97.2700,97.6600,96.4900,96.6400,6463535
2018-09-10,96.1100,97.1900,96.0900,96.9000,8332399
2018-09-07,95.8000,96.4801,95.6400,95.8300,6672449
2018-09-06,96.5300,96.7200,96.0100,96.4500,6150827
2018-09-05,95.6700,96.8300,95.3600,96.6200,9474608
2018-09-04,95.8000,96.2700,95.2400,95.3600,8280741
2018-08-31,96.1900,96.4400,95.1100,95.8600,6324813
2018-08-30,95.5000,96.4950,95.4500,96.1000,7058718
2018-08-29,96.2800,96.8300,95.5300,95.6400,7862835
2018-08-28,94.7700,96.3500,94.5300,96.0700,9983002
2018-08-27,95.2600,95.6090,94.2850,94.5400,7040258
2018-08-24,95.0900,95.6600,94.3500,94.9500,8594514
2018-08-23,95.5000,95.8600,95.0600,95.1800,6096381
2018-08-22,96.2000,96.8500,95.2300,95.6700,7765671
2018-08-21,95.9600,96.3600,95.3600,96.0800,10531269
2018-08-20,97.6700,98.2900,95.9500,96.0000,12679293
2018-08-17,97.7700,99.6700,97.6100,97.8500,16463337
2018-08-16,100.1100,100.2100,97.9100,98.6400,42631271
2018-08-15,90.2500,90.4100,89.6700,90.2200,8616900
2018-08-14,89.6400,91.1200,89.6300,90.8500,5836806
2018-08-13,90.2000,90.5400,89.3700,89.6400,5879641
2018-08-10,88.7000,90.3700,88.6500,90.1800,8244853
2018-08-09,89.4600,89.6300,88.7600,89.0100,4727871
2018-08-08,89.9700,90.2300,89.3700,90.0500,5041896
2018-08-07,89.8300,90.3600,89.6500,89.7700,4526669
2018-08-06,89.3100,89.9812,89.1250,89.6700,4651630
2018-08-03,89.1900,90.2800,89.0000,89.6000,5747195
2018-08-02,87.9400,88.8400,87.6200,88.7600,4306354
2018-08-01,88.8600,89.1300,87.8800,88.2400,5049950
2018-07-31,89.0000,89.6600,88.8000,89.2300,6708520
2018-07-30,88.0000,88.9399,87.8907,88.8800,6010739
2018-07-27,88.6400,88.8800,88.0300,88.1300,4679671
2018-07-26,88.5000,89.4300,88.1800,88.2300,6548424
2018-07-25,87.2700,88.0200,87.1100,87.9000,5796286
2018-07-24,88.1200,88.4950,87.6132,87.9600,5589503
2018-07-23,87.6500,88.1500,87.3750,87.6300,4149954
2018-07-20,87.4000,88.1700,87.2000,88.0600,4821730
2018-07-19,87.8600,88.4800,87.4100,87.7200,4883093
2018-07-18,88.3300,89.1900,87.9439,88.0700,5045531
2018-07-17,87.4000,88.7000,87.4000,88.1900,5911529
2018-07-16,87.6200,87.7200,86.8300,87.6400,4447219
2018-07-13,86.5200,87.9900,86.5000,87.7000,6394443
2018-07-12,86.9400,87.4100,86.2200,86.5200,4889002
2018-07-11,87.0600,87.1500,86.3900,86.5300,5595886
2018-07-10,85.9300,87.3300,85.8800,87.2100,6048406
2018-07-09,85.0000,86.4700,84.7700,85.9300,6575426
2018-07-06,84.2000,84.8650,83.8200,84.5100,5623594
2018-07-05,84.9400,85.5800,84.2656,84.5700,5367491
2018-07-03,84.0900,85.0500,84.0900,84.4400,4396238
2018-07-02,85.6500,85.9400,83.4000,84.0000,8125148
2018-06-29,85.9000,86.2000,85.5200,85.6500,8260329
2018-06-28,86.8500,87.2900,85.6850,85.8600,8466965
2018-06-27,85.9000,87.4900,85.5500,86.8900,10299382
2018-06-26,86.5300,87.0500,85.7600,85.9800,10126155
2018-06-25,84.5900,86.6000,84.4800,86.4700,15939481
2018-06-22,84.4600,84.8500,84.1000,84.8200,11005783
2018-06-21,83.4000,84.5500,82.8950,84.2100,8091999
2018-06-20,83.7100,83.8200,83.1600,83.6100,7966579
2018-06-19,82.6000,83.6200,82.3700,83.6100,9352518
